CELL_ID,lat,lon,pm10_mean
다사53755275,37.5752289759262,126.976227253903,19.750202
다사53755300,37.577482270006705,126.97621147051301,19.652468
다사53755325,37.5797355632194,126.976195685364,19.456758
다사53755350,37.581988855564106,126.97617989845699,17.377205
다사53755575,37.6022684476079,126.976037737139,16.420464
다사53755600,37.604521731272605,126.97602193263799,16.44035
다사53755625,37.6067750140691,126.97600612637699,16.881565
다사53755650,37.609028295997604,126.975990318355,18.111174
다사53755475,37.5932553042686,126.976100937541,17.15826
다사53755500,37.595508591405505,126.97608514008002,16.875637
다사53755525,37.5977618776744,126.97606934086001,16.787508
다사53755550,37.600015163075206,126.976053539879,17.008533
다사53754975,37.548189379271,126.97641651754499,22.3187
다사53755000,37.5504426837647,126.976400755234,22.147247
다사53755025,37.5526959873909,126.976384991167,21.123678
다사53755050,37.554949290149295,126.976369225345,20.231716
다사53754875,37.5391761526194,126.976479549237,18.098083
다사53754900,37.5414294605837,126.976463793946,19.481958
다사53754925,37.543682767680394,126.97644803690099,19.64305
다사53754950,37.5459360739095,126.97643227809999,20.171352
다사53755175,37.5662157909255,126.97629036989099,22.717024
다사53755200,37.5684690884774,126.97627459353001,20.17407
다사53755225,37.5707223851615,126.97625881541201,20.303713
다사53755250,37.5729756809778,126.976243035536,20.344603
다사53755075,37.55720259204001,126.97635345776699,22.284874
다사53755100,37.559455893063,126.976337688433,21.924246
다사53755125,37.5617091932183,126.97632191734199,22.186207
다사53755150,37.5639624925058,126.976306144495,18.425728
다사53504975,37.5481768639307,126.973586445687,22.292456
다사53505000,37.5504301674122,126.973570598188,20.714485
다사53505025,37.5526834700259,126.973554748923,22.174599
다사53505050,37.5549367717719,126.97353889789301,25.982357
다사53504875,37.5391636413278,126.973649818041,19.721867
다사53504900,37.5414169482801,126.973633977599,19.65957
다사53504925,37.5436702543646,126.97361813539301,18.964464
다사53504950,37.545923559581496,126.97360229142201,20.652369
다사53505175,37.5662032674851,126.973459616257,19.570635
다사53505200,37.5684565640242,126.973443754632,20.36924
다사53505225,37.5707098596955,126.973427891239,19.32959
다사53505250,37.572963154498794,126.97341202608,19.38503
다사53505075,37.5571900726502,126.97352304509701,23.812412
다사53505100,37.5594433726606,126.973507190536,24.355669
다사53505125,37.5616966718033,126.97349133421001,24.237572
다사53505150,37.5639499700781,126.973475476117,17.981785
다사53504575,37.5121238902308,126.973839765812,22.37154
다사53504600,37.5143772075934,126.97382394652399,19.845015
다사53504625,37.516630524088704,126.973808125474,20.243328
다사53504650,37.518883839716395,126.973792302663,22.746159
다사53504475,37.503110612106205,126.97390302535,17.976765
다사53504500,37.5053639329384,126.97388721310699,20.436052
다사53504525,37.507617252903295,126.97387139910299,21.688381
다사53504550,37.5098705720007,126.973855583338,22.25508
다사53504775,37.53015040484279,126.97371316216999,20.662266
다사53504800,37.532403715265396,126.973697328783,20.43914
다사53504825,37.5346570248205,126.97368149363199,22.459427
다사53504850,37.536910333508,126.97366565671801,22.094353
다사53504675,37.521137154476705,126.97377647808901,23.259768
다사53504700,37.5233904683695,126.97376065175399,19.160252
다사53504725,37.5256437813948,126.973744823655,18.064314
다사53504750,37.5278970935526,126.973728993794,19.32304
다사53505775,37.6202821448531,126.973078449217,16.168877
다사53505800,37.6225354205581,126.97306254513398,16.270878
다사53505825,37.6247886953948,126.973046639279,16.227219
다사53505850,37.627041969363205,126.97303073165199,16.423502
다사53505675,37.611269033350204,126.973142047838,17.62743
다사53505700,37.613522312528296,126.97312615084,16.788662
다사53505725,37.615775590838204,126.97311025206999,15.915947
다사53505750,37.618028868279794,126.97309435152901,15.8584795
다사53753975,37.458056488241894,126.97704557282101,16.275736
다사53754000,37.460309827427295,126.977029880562,16.601213
다사53754025,37.4625631657458,126.97701418655599,16.28215
다사53754050,37.4648165031974,126.976998490802,16.030035
다사53505875,37.6292952424633,126.97301482225299,15.997752
다사53505900,37.6315485146949,126.972998911082,15.857344
다사53505925,37.6338017860582,126.97298299813801,15.766544
다사53753950,37.4558031481895,126.977061263333,16.016119
다사53505375,37.584229615496504,126.973332673773,17.593079
다사53505400,37.586482905092105,126.973316798009,16.966171
다사53505425,37.588736193819706,126.97330092047501,17.531982
다사53505450,37.5909894816792,126.973285041173,16.946932
다사53505275,37.5752164484343,126.97339615915399,20.33871
